donor_id,donor_first_name,donor_last_name,donor_email,donation_amount,donation_date,donation_method,donation_purpose,donation_frequency,donation_notes
835,Charlean,Colcomb,ccolcombn6@macromedia.com,1490.58,12/26/2021,check,tithe,quarterly,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."
836,Aron,Staynes,astaynesn7@usnews.com,310.53,4/30/2021,check,offering,one-time,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
837,Philly,Davley,pdavleyn8@narod.ru,3781.49,12/8/2021,check,offering,one-time,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi."
838,Nessi,Redgewell,nredgewelln9@delicious.com,8376.5,3/19/2021,online,missions,monthly,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
839,Christy,Petrolli,cpetrollina@virginia.edu,5280.14,7/21/2021,online,offering,quarterly,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
840,Dawna,Beldom,dbeldomnb@aboutads.info,6988.72,3/12/2021,online,missions,quarterly,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
841,Gran,Kisar,gkisarnc@taobao.com,2649.37,9/18/2021,check,missions,monthly,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
842,Borden,Brandom,bbrandomnd@usgs.gov,1631.81,1/11/2021,online,tithe,one-time,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
843,Murvyn,Olliff,molliffne@pagesperso-orange.fr,7603.75,1/18/2021,cash,offering,one-time,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
844,Lilyan,Francke,lfranckenf@newsvine.com,776.77,7/18/2021,online,tithe,quarterly,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
845,Agustin,Battill,abattillng@naver.com,2744.45,2/1/2021,check,missions,monthly,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
846,Samuele,Gouldie,sgouldienh@dell.com,7644.4,6/30/2021,online,tithe,monthly,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
847,Gregor,Mcasparan,gmcasparanni@phpbb.com,4425.54,1/23/2021,check,offering,one-time,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
848,Mommy,Dahlen,mdahlennj@hibu.com,5479.82,5/7/2021,online,missions,monthly,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi."
849,Berkly,Chaucer,bchaucernk@yahoo.co.jp,4081.17,12/29/2021,check,tithe,quarterly,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
850,Herbert,Armatidge,harmatidgenl@goo.gl,7177.47,7/26/2021,online,tithe,monthly,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."
851,Wrennie,Goolding,wgooldingnm@blinklist.com,7827.51,4/26/2021,check,missions,one-time,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
852,Rainer,Leak,rleaknn@woothemes.com,3032.98,4/1/2021,check,missions,one-time,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
853,Tremayne,Castello,tcastellono@smugmug.com,22.1,8/7/2021,online,tithe,monthly,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
854,Clemence,Haffard,chaffardnp@harvard.edu,4554.86,1/12/2021,check,offering,one-time,
855,Kellie,Sawyers,ksawyersnq@github.io,6090.14,8/4/2021,cash,offering,monthly,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
856,Myrlene,Franceschelli,mfranceschellinr@ft.com,6385.15,1/7/2021,online,offering,one-time,
857,Christabel,Leader,cleaderns@craigslist.org,8063.99,5/27/2021,online,tithe,one-time,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
858,Stanford,Geggus,sgeggusnt@walmart.com,59.08,10/30/2021,cash,missions,monthly,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
859,Edsel,Petrov,epetrovnu@economist.com,172.44,9/3/2021,cash,tithe,one-time,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."
860,Falkner,Phidgin,fphidginnv@webnode.com,8559.48,7/21/2021,online,tithe,monthly,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
861,Budd,Moulds,bmouldsnw@msu.edu,1904.7,3/11/2021,cash,offering,one-time,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
862,Molly,Wabersich,mwabersichnx@360.cn,9471.85,2/22/2021,cash,tithe,quarterly,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
863,Baldwin,MacLardie,bmaclardieny@japanpost.jp,919.72,2/13/2021,cash,missions,quarterly,
864,Imogen,Bowring,ibowringnz@printfriendly.com,2469.04,11/5/2021,cash,offering,quarterly,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
865,Alysia,Jeanenet,ajeaneneto0@prweb.com,7013.55,7/22/2021,online,missions,one-time,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl."
866,Dulcinea,Le Houx,dlehouxo1@state.tx.us,7924.86,4/4/2021,check,tithe,quarterly,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
867,Saidee,Stittle,sstittleo2@reuters.com,7120.09,11/9/2021,cash,offering,one-time,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
868,Rebekah,Coghlin,rcoghlino3@mapquest.com,6390.97,2/21/2021,cash,missions,one-time,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
869,Goldy,Badam,gbadamo4@people.com.cn,9679.93,12/10/2021,cash,tithe,one-time,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
870,Gordie,Di Antonio,gdiantonioo5@shop-pro.jp,2938.24,2/12/2021,cash,tithe,quarterly,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo."
871,Cy,Stallworth,cstallwortho6@zdnet.com,6755.3,5/9/2021,check,tithe,monthly,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio."
872,Saudra,Lathleiff,slathleiffo7@sogou.com,7345.2,9/28/2021,online,tithe,monthly,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum."
873,Shelley,Burger,sburgero8@latimes.com,7658.33,11/1/2021,cash,tithe,one-time,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
874,Maurine,Hyndley,mhyndleyo9@boston.com,6908.62,2/18/2021,cash,offering,monthly,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
875,Evonne,Scranney,escranneyoa@webmd.com,2482.88,4/24/2021,online,tithe,one-time,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl."
876,Theodor,Chessman,tchessmanob@artisteer.com,7726.39,7/18/2021,check,offering,one-time,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
877,Hedwiga,Gubbins,hgubbinsoc@shop-pro.jp,3733.82,12/29/2021,online,missions,quarterly,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
878,Valaree,De Hoogh,vdehooghod@yellowbook.com,9983.32,6/8/2021,online,tithe,monthly,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum."
879,Madeline,Wissbey,mwissbeyoe@yahoo.co.jp,916.27,10/11/2021,online,missions,monthly,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."
880,Armin,Drewell,adrewellof@theatlantic.com,3626.96,1/26/2021,online,missions,one-time,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
881,Spike,Latus,slatusog@mapquest.com,6741.23,7/1/2021,check,offering,one-time,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
882,Caleb,Caistor,ccaistoroh@un.org,9176.71,2/20/2021,cash,offering,one-time,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
883,Leodora,Gerrens,lgerrensoi@wp.com,2676.32,6/25/2021,check,offering,quarterly,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
884,Odelia,Arbor,oarboroj@kickstarter.com,2376.12,3/18/2021,check,missions,monthly,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
885,Kayley,Iannuzzelli,kiannuzzelliok@alexa.com,7067.31,9/17/2021,cash,tithe,quarterly,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
886,Doloritas,Flowerden,dflowerdenol@washington.edu,9582.62,5/16/2021,cash,offering,one-time,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
887,Ari,Wharin,awharinom@ask.com,8799.6,6/12/2021,cash,missions,quarterly,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo."
888,Jammie,Altoft,jaltofton@ucoz.com,9867.24,3/19/2021,online,offering,quarterly,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."
889,Hughie,Evans,hevansoo@samsung.com,4582.19,10/3/2021,cash,offering,one-time,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
890,Charo,Fairs,cfairsop@sakura.ne.jp,4339.64,9/1/2021,cash,missions,quarterly,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."
891,Issiah,Creamen,icreamenoq@umn.edu,7959.87,3/16/2021,online,missions,monthly,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
892,Lindsay,Espinheira,lespinheiraor@uol.com.br,594.1,11/25/2021,online,tithe,one-time,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
